id,568309,568307,568314,568229,568316,568317,568318,
1998-08-17 15:02,,,,0.5,,,,
1998-08-17 15:03,0.5,,,,,,,
1998-08-17 15:04,,,,0.5,,,,
1998-08-17 15:05,,1.0,3.5,,0.5,2.0,2.0,
1998-08-17 15:07,,,,0.5,,,,
1998-08-17 15:09,0.5,,,,,,,
1998-08-17 15:10,,2.5,1.5,0.5,0.5,5.5,2.5,
1998-08-17 15:12,0.5,,,0.5,,,,
1998-08-17 15:15,,3.0,2.5,0.5,0.5,6.0,4.5,
1998-08-17 15:17,0.5,,,,,,,
1998-08-17 15:18,,,,0.5,,,,
1998-08-17 15:19,0.5,,,,,,,
1998-08-17 15:20,0.5,4.0,2.5,0.5,0.5,7.0,5.5,
1998-08-17 15:22,0.5,,,,,,,
1998-08-17 15:23,,,,0.5,,,,
1998-08-17 15:24,0.5,,,,,,,
1998-08-17 15:25,0.5,3.5,3.5,,,11.0,4.0,
1998-08-17 15:26,,,,0.5,,,,
1998-08-17 15:28,0.5,,,0.5,,,,
1998-08-17 15:29,0.5,,,,,,,
1998-08-17 15:30,,4.5,1.5,,1.0,4.5,3.5,
1998-08-17 15:31,,,,0.5,,,,
1998-08-17 15:32,0.5,,,,,,,
1998-08-17 15:33,,,,0.5,,,,
1998-08-17 15:34,0.5,,,,,,,
1998-08-17 15:35,,4.0,0.5,,,3.5,0.5,
1998-08-17 15:36,0.5,,,0.5,,,,
1998-08-17 15:38,0.5,,,,,,,
1998-08-17 15:39,,,,0.5,,,,
1998-08-17 15:40,,5.0,1.5,,0.5,1.5,,
1998-08-17 15:41,0.5,,,0.5,,,,
1998-08-17 15:43,0.5,,,,,,,
1998-08-17 15:44,,,,0.5,,,,
1998-08-17 15:45,,4.5,0.5,,0.5,1.0,0.5,
1998-08-17 15:47,0.5,,,0.5,,,,
1998-08-17 15:49,,,,0.5,,,,
1998-08-17 15:50,,2.5,0.5,,0.5,0.5,0.5,
1998-08-17 15:51,0.5,,,,,,,
1998-08-17 15:52,,,,0.5,,,,
1998-08-17 15:53,0.5,,,,,,,
1998-08-17 15:54,,,,0.5,,,,
1998-08-17 15:55,,2.0,1.0,,0.5,1.0,,
1998-08-17 15:57,,,,0.5,,,,
1998-08-17 15:59,,,,0.5,,,,
1998-08-17 16:00,0.5,2.5,0.5,,0.5,1.0,0.5,
1998-08-17 16:02,,,,0.5,,,,
1998-08-17 16:04,,,,0.5,,,,
1998-08-17 16:05,0.5,1.0,0.5,,0.5,1.0,0.5,
1998-08-17 16:07,,,,0.5,,,,
1998-08-17 16:10,,1.0,,0.5,0.5,1.0,0.5,
1998-08-17 16:12,0.5,,,0.5,,,,
1998-08-17 16:15,,1.0,1.0,0.5,0.5,1.0,0.5,
1998-08-17 16:16,0.5,,,,,,,
1998-08-17 16:17,,,,0.5,,,,
1998-08-17 16:18,0.5,,,,,,,
1998-08-17 16:20,,0.5,0.5,0.5,1.0,0.5,1.0,
1998-08-17 16:23,0.5,,,0.5,,,,
1998-08-17 16:25,,1.0,0.5,0.5,0.5,0.5,0.5,
1998-08-17 16:28,0.5,,,0.5,,,,
1998-08-17 16:30,,0.5,0.5,0.5,0.5,0.5,,
1998-08-17 16:33,0.5,,,0.5,,,,
1998-08-17 16:35,,1.0,0.5,,1.0,1.0,1.0,
1998-08-17 16:36,0.5,,,0.5,,,,
1998-08-17 16:38,,,,0.5,,,,
1998-08-17 16:40,,1.0,0.5,,0.5,0.5,0.5,
1998-08-17 16:41,,,,0.5,,,,
1998-08-17 16:42,0.5,,,,,,,
1998-08-17 16:43,,,,0.5,,,,
1998-08-17 16:45,,0.5,0.5,,1.0,0.5,,
1998-08-17 16:46,,,,0.5,,,,
1998-08-17 16:48,0.5,,,,,,,
1998-08-17 16:49,,,,0.5,,,,
1998-08-17 16:50,,0.5,1.0,,1.0,1.5,1.0,
1998-08-17 16:51,0.5,,,0.5,,,,
1998-08-17 16:54,0.5,,,0.5,,,,
1998-08-17 16:55,,1.0,1.0,,1.0,1.5,1.0,
1998-08-17 16:56,,,,0.5,,,,
1998-08-17 16:59,,,,0.5,,,,
1998-08-17 17:00,0.5,1.0,1.0,,1.0,1.5,1.0,
1998-08-17 17:02,,,,0.5,,,,
1998-08-17 17:04,0.5,,,0.5,,,,
1998-08-17 17:05,,1.0,1.0,,1.0,1.0,0.5,
1998-08-17 17:07,,,,0.5,,,,
1998-08-17 17:08,0.5,,,,,,,
1998-08-17 17:10,,1.0,1.0,0.5,1.5,1.0,1.5,
1998-08-17 17:12,0.5,,,0.5,,,,
1998-08-17 17:14,0.5,,,,,,,
1998-08-17 17:15,,0.5,2.0,0.5,,3.0,2.0,
1998-08-17 17:18,0.5,,,0.5,,,,
1998-08-17 17:20,0.5,1.5,0.5,0.5,0.5,3.0,2.0,
1998-08-17 17:23,0.5,,,0.5,,,,
1998-08-17 17:25,0.5,1.5,1.0,,1.0,3.0,2.5,
1998-08-17 17:26,,,,0.5,,,,
1998-08-17 17:28,,,,0.5,,,,
1998-08-17 17:30,0.5,1.0,0.5,,,4.5,2.5,
1998-08-17 17:31,,,,0.5,,,,
1998-08-17 17:34,0.5,,,0.5,,,,
1998-08-17 17:35,,1.0,1.0,,0.5,5.5,3.0,
1998-08-17 17:36,,,,0.5,,,,
1998-08-17 17:38,0.5,,,,,,,
1998-08-17 17:39,,,,0.5,,,,
1998-08-17 17:40,,1.0,1.5,,0.5,5.0,4.5,
1998-08-17 17:41,0.5,,,,,,,
1998-08-17 17:42,,,,0.5,,,,
1998-08-17 17:44,,,,0.5,,,,
1998-08-17 17:45,0.5,0.5,1.0,,1.0,8.0,2.5,
1998-08-17 17:47,,,,0.5,,,,
1998-08-17 17:49,0.5,,,,,,,
1998-08-17 17:50,,1.0,1.5,0.5,0.5,5.0,4.5,
1998-08-17 17:52,0.5,,,0.5,,,,
1998-08-17 17:55,,1.5,2.0,0.5,1.5,5.0,4.0,
1998-08-17 17:56,0.5,,,,,,,
1998-08-17 17:58,0.5,,,0.5,,,,
1998-08-17 18:00,,1.5,2.0,,1.0,4.5,3.0,
1998-08-17 18:01,0.5,,,0.5,,,,
1998-08-17 18:03,0.5,,,0.5,,,,
1998-08-17 18:04,0.5,,,,,,,
1998-08-17 18:05,0.5,2.0,2.5,,1.5,6.5,3.5,
1998-08-17 18:06,0.5,,,0.5,,,,
1998-08-17 18:07,0.5,,,,,,,
1998-08-17 18:08,0.5,,,,,,,
1998-08-17 18:09,,,,0.5,,,,
1998-08-17 18:10,,1.5,2.5,,1.0,5.0,3.0,
1998-08-17 18:11,0.5,,,0.5,,,,
1998-08-17 18:13,0.5,,,,,,,
1998-08-17 18:14,,,,0.5,,,,
1998-08-17 18:15,0.5,1.5,3.5,,2.5,2.5,1.0,
1998-08-17 18:17,0.5,,,0.5,,,,
1998-08-17 18:18,0.5,,,,,,,
1998-08-17 18:19,0.5,,,0.5,,,,
1998-08-17 18:20,,1.5,4.5,,1.0,2.0,0.5,
1998-08-17 18:21,0.5,,,,,,,
1998-08-17 18:22,0.5,,,0.5,,,,
1998-08-17 18:24,0.5,,,,,,,
1998-08-17 18:25,,2.5,4.5,0.5,,5.0,1.0,
1998-08-17 18:26,0.5,,,,,,,
1998-08-17 18:28,0.5,,,0.5,,,,
1998-08-17 18:29,0.5,,,,,,,
1998-08-17 18:30,,3.0,5.0,,0.5,6.5,0.5,
1998-08-17 18:31,0.5,,,0.5,,,,
1998-08-17 18:32,0.5,,,,,,,
1998-08-17 18:33,0.5,,,0.5,,,,
1998-08-17 18:34,1.0,,,,,,,
1998-08-17 18:35,0.5,2.0,4.0,,0.5,5.5,1.0,
1998-08-17 18:36,0.5,,,0.5,,,,
1998-08-17 18:37,0.5,,,,,,,
1998-08-17 18:38,0.5,,,,,,,
1998-08-17 18:39,0.5,,,0.5,,,,
1998-08-17 18:40,0.5,2.0,3.0,,2.0,12.0,1.5,
1998-08-17 18:41,0.5,,,,,,,
1998-08-17 18:42,0.5,,,0.5,,,,
1998-08-17 18:44,0.5,,,0.5,,,,
1998-08-17 18:45,0.5,2.5,4.0,,0.5,10.0,2.5,
1998-08-17 18:47,0.5,,,0.5,,,,
1998-08-17 18:48,0.5,,,,,,,
1998-08-17 18:50,0.5,3.0,3.0,0.5,0.5,10.5,2.5,
1998-08-17 18:51,0.5,,,,,,,
1998-08-17 18:53,0.5,,,0.5,,,,
1998-08-17 18:55,0.5,2.5,3.0,,,12.5,10.5,
1998-08-17 18:56,0.5,,,0.5,,,,
1998-08-17 18:57,0.5,,,,,,,
1998-08-17 18:58,,,,0.5,,,,
1998-08-17 18:59,0.5,,,,,,,
1998-08-17 19:00,0.5,2.0,6.0,,,9.5,5.5,
1998-08-17 19:01,0.5,,,0.5,,,,
1998-08-17 19:03,1.0,,,,,,,
1998-08-17 19:04,0.5,,,0.5,,,,
1998-08-17 19:05,0.5,2.5,5.5,,0.5,11.0,5.5,
1998-08-17 19:06,0.5,,,,,,,
1998-08-17 19:07,,,,0.5,,,,
1998-08-17 19:08,0.5,,,,,,,
1998-08-17 19:09,0.5,,,,,,,
1998-08-17 19:10,0.5,2.5,5.5,0.5,,11.5,9.0,
1998-08-17 19:11,0.5,,,,,,,
1998-08-17 19:12,,,,0.5,,,,
1998-08-17 19:13,1.0,,,,,,,
1998-08-17 19:14,0.5,,,,,,,
1998-08-17 19:15,0.5,2.5,5.5,0.5,0.5,12.0,10.5,
1998-08-17 19:16,0.5,,,,,,,
1998-08-17 19:17,0.5,,,,,,,
1998-08-17 19:18,0.5,,,0.5,,,,
1998-08-17 19:19,1.0,,,,,,,
1998-08-17 19:20,0.5,2.0,6.5,,0.5,12.5,11.0,
1998-08-17 19:21,0.5,,,0.5,,,,
1998-08-17 19:22,1.0,,,,,,,
1998-08-17 19:23,0.5,,,,,,,
1998-08-17 19:24,0.5,,,0.5,,,,
1998-08-17 19:25,0.5,3.5,5.0,,0.5,9.0,10.0,
1998-08-17 19:26,0.5,,,,,,,
1998-08-17 19:27,0.5,,,0.5,,,,
1998-08-17 19:28,0.5,,,,,,,
1998-08-17 19:29,0.5,,,,,,,
1998-08-17 19:30,1.0,2.0,7.5,0.5,,4.5,13.0,
1998-08-17 19:31,0.5,,,,,,,
1998-08-17 19:32,1.0,,,,,,,
1998-08-17 19:33,0.5,,,0.5,,,,
1998-08-17 19:34,1.0,,,,,,,
1998-08-17 19:35,1.0,1.0,7.5,,,2.0,14.5,
1998-08-17 19:36,1.0,,,0.5,,,,
1998-08-17 19:37,0.5,,,,,,,
1998-08-17 19:38,1.0,,,0.5,,,,
1998-08-17 19:39,0.5,,,,,,,
1998-08-17 19:40,0.5,1.5,5.0,,,2.0,3.5,
1998-08-17 19:41,0.5,,,0.5,,,,
1998-08-17 19:42,1.0,,,,,,,
1998-08-17 19:43,0.5,,,,,,,
1998-08-17 19:44,0.5,,,0.5,,,,
1998-08-17 19:45,,0.5,2.0,,,2.5,4.5,
1998-08-17 19:46,0.5,,,,,,,
1998-08-17 19:47,0.5,,,0.5,,,,
1998-08-17 19:49,0.5,,,,,,,
1998-08-17 19:50,,0.5,2.0,0.5,0.5,1.5,2.5,
1998-08-17 19:51,0.5,,,,,,,
1998-08-17 19:53,,,,0.5,,,,
1998-08-17 19:55,0.5,,1.5,,0.5,2.0,3.0,
1998-08-17 19:56,,,,0.5,,,,
1998-08-17 19:58,0.5,,,0.5,,,,
1998-08-17 20:00,,0.5,1.5,,1.5,2.5,4.5,
1998-08-17 20:01,0.5,,,0.5,,,,
1998-08-17 20:03,0.5,,,,,,,
1998-08-17 20:04,0.5,,,0.5,,,,
1998-08-17 20:05,0.5,2.0,1.5,,1.5,0.5,3.0,
1998-08-17 20:06,0.5,,,,,,,
1998-08-17 20:07,0.5,,,0.5,,,,
1998-08-17 20:09,0.5,,,,,,,
1998-08-17 20:10,1.0,1.0,1.0,0.5,2.0,1.0,0.5,
1998-08-17 20:12,0.5,,,,,,,
1998-08-17 20:13,0.5,,,0.5,,,,
1998-08-17 20:14,0.5,,,,,,,
1998-08-17 20:15,0.5,1.5,0.5,,1.0,0.5,0.5,
1998-08-17 20:16,0.5,,,,,,,
1998-08-17 20:17,0.5,,,0.5,,,,
1998-08-17 20:18,0.5,,,,,,,
1998-08-17 20:19,0.5,,,,,,,
1998-08-17 20:20,,1.5,1.0,0.5,0.5,0.5,0.5,
1998-08-17 20:22,0.5,,,,,,,
1998-08-17 20:23,0.5,,,,,,,
1998-08-17 20:24,0.5,,,0.5,,,,
1998-08-17 20:25,0.5,1.0,2.0,,0.5,1.5,0.5,
1998-08-17 20:27,,,,0.5,,,,
1998-08-17 20:30,0.5,0.5,,0.5,1.0,1.0,0.5,
1998-08-17 20:31,0.5,,,,,,,
1998-08-17 20:33,0.5,,,,,,,
1998-08-17 20:34,0.5,,,0.5,,,,
1998-08-17 20:35,1.0,1.0,0.5,,0.5,0.5,,
1998-08-17 20:37,,,,0.5,,,,
1998-08-17 20:38,0.5,,,,,,,
1998-08-17 20:40,,0.5,1.0,0.5,1.0,,0.5,
1998-08-17 20:43,0.5,,,0.5,,,,
1998-08-17 20:45,,,0.5,,1.0,1.0,,
1998-08-17 20:46,,,,0.5,,,,
1998-08-17 20:49,,,,0.5,,,,
1998-08-17 20:50,0.5,0.5,2.5,,1.0,2.0,1.0,
1998-08-17 20:52,,,,0.5,,,,
1998-08-17 20:53,0.5,,,,,,,
1998-08-17 20:55,,1.0,1.5,,0.5,3.0,1.0,
1998-08-17 20:56,,,,0.5,,,,
1998-08-17 20:57,0.5,,,,,,,
1998-08-17 20:59,,,,0.5,,,,
1998-08-17 21:00,0.5,1.0,1.0,,0.5,3.0,2.0,
1998-08-17 21:02,,,,0.5,,,,
1998-08-17 21:04,0.5,,,,,,,
1998-08-17 21:05,,1.0,1.0,0.5,1.0,3.0,2.5,
1998-08-17 21:07,0.5,,,,,,,
1998-08-17 21:08,,,,0.5,,,,
1998-08-17 21:10,,0.5,1.0,,1.0,4.5,3.0,
1998-08-17 21:11,0.5,,,,,,,
1998-08-17 21:12,,,,0.5,,,,
1998-08-17 21:14,0.5,,,,,,,
1998-08-17 21:15,,0.5,0.5,0.5,,1.5,1.5,
1998-08-17 21:17,0.5,,,,,,,
1998-08-17 21:18,,,,0.5,,,,
1998-08-17 21:20,,1.0,0.5,,1.0,1.0,0.5,
1998-08-17 21:21,,,,0.5,,,,
1998-08-17 21:22,0.5,,,,,,,
1998-08-17 21:24,,,,0.5,,,,
1998-08-17 21:25,,0.5,0.5,,1.0,0.5,0.5,
1998-08-17 21:26,0.5,,,,,,,
1998-08-17 21:27,,,,0.5,,,,
1998-08-17 21:30,,0.5,0.5,0.5,2.5,0.5,,
1998-08-17 21:33,0.5,,,0.5,,,,
1998-08-17 21:35,,0.5,0.5,,0.5,2.0,1.0,
1998-08-17 21:36,,,,0.5,,,,
1998-08-17 21:39,0.5,,,0.5,,,,
1998-08-17 21:40,,1.0,1.5,,0.5,2.5,1.5,
1998-08-17 21:42,,,,0.5,,,,
1998-08-17 21:43,,,,0.5,,,,
1998-08-17 21:45,,0.5,1.0,0.5,1.0,1.0,1.0,
1998-08-17 21:46,,,,0.5,,,,
1998-08-17 21:48,0.5,,,0.5,,,,
1998-08-17 21:50,,0.5,1.0,0.5,1.0,2.5,1.0,
1998-08-17 21:51,0.5,,,0.5,,,,
1998-08-17 21:53,,,,0.5,,,,
1998-08-17 21:54,,,,0.5,,,,
1998-08-17 21:55,,1.0,0.5,,1.0,1.0,1.5,
1998-08-17 21:56,0.5,,,0.5,,,,
1998-08-17 21:57,0.5,,,0.5,,,,
1998-08-17 21:58,,,,0.5,,,,
1998-08-17 22:00,,1.0,1.0,0.5,0.5,0.5,1.0,
1998-08-17 22:01,0.5,,,0.5,,,,
1998-08-17 22:03,0.5,,,0.5,,,,
1998-08-17 22:04,,,,0.5,,,,
1998-08-17 22:05,,0.5,1.0,0.5,0.5,0.5,,
1998-08-17 22:07,0.5,,,0.5,,,,
1998-08-17 22:08,,,,0.5,,,,
1998-08-17 22:10,,1.0,1.0,0.5,0.5,0.5,0.5,
1998-08-17 22:11,0.5,,,0.5,,,,
1998-08-17 22:12,,,,0.5,,,,
1998-08-17 22:14,,,,0.5,,,,
1998-08-17 22:15,,0.5,0.5,0.5,0.5,0.5,,
1998-08-17 22:17,,,,0.5,,,,
1998-08-17 22:18,,,,0.5,,,,
1998-08-17 22:20,0.5,0.5,0.5,0.5,,,0.5,
1998-08-17 22:21,,,,0.5,,,,
1998-08-17 22:22,,,,0.5,,,,
1998-08-17 22:24,,,,0.5,,,,
1998-08-17 22:25,,,,0.5,,0.5,,
1998-08-17 22:27,,,,0.5,,,,
1998-08-17 22:28,,,,0.5,,,,
1998-08-17 22:30,,,,0.5,,,,
1998-08-17 22:31,,,,0.5,,,,
1998-08-17 22:33,,,,0.5,,,,
1998-08-17 22:34,,,,0.5,,,,
1998-08-17 22:35,,,,0.5,0.5,,0.5,
1998-08-17 22:37,,,,0.5,,,,
1998-08-17 22:38,,,,0.5,,,,
1998-08-17 22:40,,,,0.5,,0.5,,
1998-08-17 22:41,,,,0.5,,,,
1998-08-17 22:42,,,,0.5,,,,
1998-08-17 22:44,,,,0.5,,,,
1998-08-17 22:45,0.5,0.5,,0.5,,,,
1998-08-17 22:47,,,,0.5,,,,
1998-08-17 22:48,,,,0.5,,,,
1998-08-17 22:50,,,,0.5,,0.5,0.5,
1998-08-17 22:51,,,,0.5,,,,
1998-08-17 22:53,,,,0.5,,,,
1998-08-17 22:54,,,,0.5,,,,
1998-08-17 22:55,,,0.5,,,0.5,,
1998-08-17 22:56,,,,0.5,,,,
1998-08-17 22:57,,,,0.5,,,,
1998-08-17 22:59,,,,0.5,,,,
1998-08-17 23:00,,,,0.5,,,0.5,
1998-08-17 23:02,,,,0.5,,,,
1998-08-17 23:03,,,,0.5,,,,
1998-08-17 23:05,,,,0.5,0.5,0.5,,
1998-08-17 23:06,,,,0.5,,,,
1998-08-17 23:08,,,,0.5,,,,
1998-08-17 23:10,,0.5,,0.5,,,,
1998-08-17 23:11,,,,0.5,,,,
1998-08-17 23:13,,,,0.5,,,,
1998-08-17 23:14,,,,0.5,,,,
1998-08-17 23:16,,,,0.5,,,,
1998-08-17 23:17,,,,0.5,,,,
1998-08-17 23:19,,,,0.5,,,,
1998-08-17 23:20,,0.5,,,,,,
1998-08-17 23:21,,,,0.5,,,,
1998-08-17 23:22,,,,0.5,,,,
1998-08-17 23:24,,,,0.5,,,,
1998-08-17 23:25,,,,,,0.5,0.5,
1998-08-17 23:26,,,,0.5,,,,
1998-08-17 23:27,,,,0.5,,,,
1998-08-17 23:29,,,,0.5,,,,
1998-08-17 23:31,,,,0.5,,,,
1998-08-17 23:32,,,,0.5,,,,
1998-08-17 23:34,,,,0.5,,,,
1998-08-17 23:36,,,,0.5,,,,
1998-08-17 23:37,0.5,,,0.5,,,,
1998-08-17 23:39,,,,0.5,,,,
1998-08-17 23:40,,,0.5,,,,,
1998-08-17 23:41,,,,0.5,,,,
1998-08-17 23:43,,,,0.5,,,,
1998-08-17 23:44,,,,0.5,,,,
1998-08-17 23:45,,,,,,0.5,,
1998-08-17 23:46,,,,0.5,,,,
1998-08-17 23:48,,,,0.5,,,,
1998-08-17 23:50,,0.5,,0.5,,0.5,0.5,
1998-08-17 23:52,,,,0.5,,,,
1998-08-17 23:53,,,,0.5,,,,
1998-08-17 23:55,,,,0.5,,,,
1998-08-17 23:57,,,,0.5,,,,
1998-08-17 23:59,,,,0.5,,,,